2022-05-30T01:25:58.804412-07:00, add membership,126.87399999999998
2022-05-30T01:25:58.942280-07:00, add membership,132.743
2022-05-30T01:25:59.103649-07:00, add membership,160.258
2022-05-30T01:25:59.166046-07:00,appendEntries,60.705000000000005
2022-05-30T01:25:59.225065-07:00,appendEntries,57.342999999999996
2022-05-30T01:25:59.285097-07:00,appendEntries,58.061
2022-05-30T01:25:59.350808-07:00,appendEntries,63.090999999999994
2022-05-30T01:25:59.416784-07:00,appendEntries,62.64
2022-05-30T01:25:59.477980-07:00,appendEntries,58.275
2022-05-30T01:25:59.538931-07:00,appendEntries,58.386
2022-05-30T01:25:59.598348-07:00,appendEntries,58.156
2022-05-30T01:25:59.660488-07:00,appendEntries,60.755
2022-05-30T01:25:59.719956-07:00,appendEntries,57.756
2022-05-30T01:25:59.782217-07:00,appendEntries,59.522999999999996
2022-05-30T01:25:59.847134-07:00,appendEntries,62.328
2022-05-30T01:25:59.912148-07:00,appendEntries,61.49
2022-05-30T01:25:59.975721-07:00,appendEntries,58.881
2022-05-30T01:26:00.037454-07:00,appendEntries,58.842999999999996
2022-05-30T01:26:00.101556-07:00,appendEntries,61.483000000000004
2022-05-30T01:26:00.166925-07:00,appendEntries,61.934000000000005
2022-05-30T01:26:00.233634-07:00,appendEntries,63.07699999999999
2022-05-30T01:26:00.302317-07:00,appendEntries,63.642
2022-05-30T01:26:00.364684-07:00,appendEntries,59.666
2022-05-30T01:26:00.429156-07:00,appendEntries,61.864000000000004
2022-05-30T01:26:00.493832-07:00,appendEntries,61.769999999999996
2022-05-30T01:26:00.558710-07:00,appendEntries,60.973
2022-05-30T01:26:00.620128-07:00,appendEntries,58.567
2022-05-30T01:26:00.682547-07:00,appendEntries,58.907000000000004
2022-05-30T01:26:00.750342-07:00,appendEntries,63.624
2022-05-30T01:26:00.815318-07:00,appendEntries,61.801
2022-05-30T01:26:00.877992-07:00,appendEntries,59.321
2022-05-30T01:26:00.943847-07:00,appendEntries,62.891000000000005
2022-05-30T01:26:01.006663-07:00,appendEntries,59.717
2022-05-30T01:26:01.073209-07:00,appendEntries,62.699000000000005
2022-05-30T01:26:01.141373-07:00,appendEntries,62.738
2022-05-30T01:26:01.207922-07:00,appendEntries,63.87
2022-05-30T01:26:01.273604-07:00,appendEntries,62.547000000000004
2022-05-30T01:26:01.338477-07:00,appendEntries,62.461999999999996
2022-05-30T01:26:01.399231-07:00,appendEntries,57.208
2022-05-30T01:26:01.459801-07:00,appendEntries,58.24
2022-05-30T01:26:01.523642-07:00,appendEntries,60.585
2022-05-30T01:26:01.592212-07:00,appendEntries,64.602
2022-05-30T01:26:01.657348-07:00,appendEntries,60.263999999999996
2022-05-30T01:26:01.718342-07:00,appendEntries,58.318000000000005
2022-05-30T01:26:01.783971-07:00,appendEntries,62.902
2022-05-30T01:26:01.846272-07:00,appendEntries,58.674
2022-05-30T01:26:01.910424-07:00,appendEntries,61.119
2022-05-30T01:26:01.975416-07:00,appendEntries,61.933
2022-05-30T01:26:02.042258-07:00,appendEntries,61.809999999999995
2022-05-30T01:26:02.103961-07:00,appendEntries,58.155
2022-05-30T01:26:02.170308-07:00,appendEntries,63.359
2022-05-30T01:26:02.235216-07:00,appendEntries,61.242
2022-05-30T01:26:02.299861-07:00,appendEntries,60.095000000000006
2022-05-30T01:26:02.364590-07:00,appendEntries,61.705999999999996
2022-05-30T01:26:02.429858-07:00,appendEntries,61.92
2022-05-30T01:26:02.495730-07:00,appendEntries,61.871
2022-05-30T01:26:02.557601-07:00,appendEntries,57.878
2022-05-30T01:26:02.620539-07:00,appendEntries,60.055
2022-05-30T01:26:02.684817-07:00,appendEntries,60.862
2022-05-30T01:26:02.747211-07:00,appendEntries,59.089999999999996
2022-05-30T01:26:02.811408-07:00,appendEntries,61.147
2022-05-30T01:26:02.871454-07:00,appendEntries,57.768
2022-05-30T01:26:02.931728-07:00,appendEntries,58.931
2022-05-30T01:26:02.993092-07:00,appendEntries,59.985
2022-05-30T01:26:03.055153-07:00,appendEntries,59.74
2022-05-30T01:26:03.122433-07:00,appendEntries,60.86600000000001
2022-05-30T01:26:03.182492-07:00,appendEntries,57.406
2022-05-30T01:26:03.248026-07:00,appendEntries,62.313
2022-05-30T01:26:03.312318-07:00,appendEntries,60.876
2022-05-30T01:26:03.379791-07:00,appendEntries,62.345
2022-05-30T01:26:03.443669-07:00,appendEntries,60.276999999999994
2022-05-30T01:26:03.509397-07:00,appendEntries,62.792
2022-05-30T01:26:03.572396-07:00,appendEntries,60.589
2022-05-30T01:26:03.639525-07:00,appendEntries,60.748000000000005
2022-05-30T01:26:03.704338-07:00,appendEntries,60.502
2022-05-30T01:26:03.770779-07:00,appendEntries,62.821000000000005
2022-05-30T01:26:03.833278-07:00,appendEntries,58.243
2022-05-30T01:26:03.895170-07:00,appendEntries,57.969
2022-05-30T01:26:03.959633-07:00,appendEntries,62.587
2022-05-30T01:26:04.022402-07:00,appendEntries,60.945
2022-05-30T01:26:04.083580-07:00,appendEntries,59.905
2022-05-30T01:26:04.144462-07:00,appendEntries,59.294
2022-05-30T01:26:04.209438-07:00,appendEntries,61.799
2022-05-30T01:26:04.268966-07:00,appendEntries,56.552
2022-05-30T01:26:04.329907-07:00,appendEntries,58.478
2022-05-30T01:26:04.394817-07:00,appendEntries,62.121
2022-05-30T01:26:04.457542-07:00,appendEntries,60.189
2022-05-30T01:26:04.520068-07:00,appendEntries,59.031
2022-05-30T01:26:04.579320-07:00,appendEntries,57.99
2022-05-30T01:26:04.637922-07:00,appendEntries,57.282
2022-05-30T01:26:04.699725-07:00,appendEntries,59.917
2022-05-30T01:26:04.765471-07:00,appendEntries,62.535
2022-05-30T01:26:04.828956-07:00,appendEntries,60.428999999999995
2022-05-30T01:26:04.893367-07:00,appendEntries,60.884
2022-05-30T01:26:04.958273-07:00,appendEntries,62.486
2022-05-30T01:26:05.020006-07:00,appendEntries,58.306999999999995
2022-05-30T01:26:05.085824-07:00,appendEntries,62.227
2022-05-30T01:26:05.149872-07:00,appendEntries,60.922999999999995
2022-05-30T01:26:05.211242-07:00,appendEntries,58.405
2022-05-30T01:26:05.275996-07:00,appendEntries,61.279
2022-05-30T01:26:05.336464-07:00,appendEntries,56.576
2022-05-30T01:26:05.402111-07:00,appendEntries,63.35
2022-05-30T01:26:05.466845-07:00,appendEntries,62.39
2022-05-30T01:26:05.531006-07:00,appendEntries,61.633
2022-05-30T01:26:05.596880-07:00,appendEntries,62.377
2022-05-30T01:26:05.660163-07:00,appendEntries,60.251
2022-05-30T01:26:05.720310-07:00,appendEntries,57.291000000000004
2022-05-30T01:26:05.780526-07:00,appendEntries,56.728
2022-05-30T01:26:05.840722-07:00,appendEntries,57.124
2022-05-30T01:26:05.905940-07:00,appendEntries,62.323
2022-05-30T01:26:05.967785-07:00,appendEntries,58.611999999999995
2022-05-30T01:26:06.029700-07:00,appendEntries,57.602000000000004
2022-05-30T01:26:06.090253-07:00,appendEntries,56.956
2022-05-30T01:26:06.156903-07:00,appendEntries,61.612
2022-05-30T01:26:06.219469-07:00,appendEntries,59.286
2022-05-30T01:26:06.284443-07:00,appendEntries,60.619
2022-05-30T01:26:06.345873-07:00,appendEntries,57.979
2022-05-30T01:26:06.411855-07:00,appendEntries,62.251
2022-05-30T01:26:06.474152-07:00,appendEntries,58.92
2022-05-30T01:26:06.541798-07:00,appendEntries,62.441
2022-05-30T01:26:06.606317-07:00,appendEntries,60.949999999999996
2022-05-30T01:26:06.669309-07:00,appendEntries,59.365
2022-05-30T01:26:06.732992-07:00,appendEntries,59.666
2022-05-30T01:26:06.798052-07:00,appendEntries,60.91
2022-05-30T01:26:06.858659-07:00,appendEntries,57.193
2022-05-30T01:26:06.921118-07:00,appendEntries,59.245
2022-05-30T01:26:06.983451-07:00,appendEntries,59.013999999999996
2022-05-30T01:26:07.043858-07:00,appendEntries,56.38
2022-05-30T01:26:07.107428-07:00,appendEntries,60.418
2022-05-30T01:26:07.172561-07:00,appendEntries,62.009
2022-05-30T01:26:07.238598-07:00,appendEntries,61.798
2022-05-30T01:26:07.301232-07:00,appendEntries,58.332
2022-05-30T01:26:07.361822-07:00,appendEntries,57.761
2022-05-30T01:26:07.422619-07:00,appendEntries,57.871
2022-05-30T01:26:07.484711-07:00,appendEntries,58.452999999999996
2022-05-30T01:26:07.550985-07:00,appendEntries,62.986
2022-05-30T01:26:07.610585-07:00,appendEntries,56.305
2022-05-30T01:26:07.677603-07:00,appendEntries,63.38399999999999
2022-05-30T01:26:07.738196-07:00,appendEntries,57.632999999999996
2022-05-30T01:26:07.803398-07:00,appendEntries,62.096
2022-05-30T01:26:07.864638-07:00,appendEntries,57.55
2022-05-30T01:26:07.925401-07:00,appendEntries,57.660000000000004
2022-05-30T01:26:07.986445-07:00,appendEntries,57.62
2022-05-30T01:26:08.053235-07:00,appendEntries,63.266000000000005
2022-05-30T01:26:08.120319-07:00,appendEntries,63.04600000000001
2022-05-30T01:26:08.185235-07:00,appendEntries,62.263
2022-05-30T01:26:08.248136-07:00,appendEntries,59.403
2022-05-30T01:26:08.315172-07:00,appendEntries,64.119
2022-05-30T01:26:08.378657-07:00,appendEntries,59.678000000000004
2022-05-30T01:26:08.448250-07:00,appendEntries,64.941
2022-05-30T01:26:08.515319-07:00,appendEntries,62.557
2022-05-30T01:26:08.583106-07:00,appendEntries,63.61899999999999
2022-05-30T01:26:08.643963-07:00,appendEntries,58.144
2022-05-30T01:26:08.706117-07:00,appendEntries,59.882
2022-05-30T01:26:08.769385-07:00,appendEntries,60.468
2022-05-30T01:26:08.834088-07:00,appendEntries,61.292
2022-05-30T01:26:08.903654-07:00,appendEntries,62.165
2022-05-30T01:26:08.969039-07:00,appendEntries,63.07699999999999
2022-05-30T01:26:09.029797-07:00,appendEntries,58.068000000000005
2022-05-30T01:26:09.100661-07:00,appendEntries,62.411
2022-05-30T01:26:09.159178-07:00,appendEntries,55.556000000000004
2022-05-30T01:26:09.224504-07:00,appendEntries,62.316
2022-05-30T01:26:09.292911-07:00,appendEntries,65.371
2022-05-30T01:26:09.356752-07:00,appendEntries,62.139
2022-05-30T01:26:09.418797-07:00,appendEntries,59.755
2022-05-30T01:26:09.479707-07:00,appendEntries,58.590999999999994
2022-05-30T01:26:09.543605-07:00,appendEntries,60.732
2022-05-30T01:26:09.607059-07:00,appendEntries,58.946
2022-05-30T01:26:09.669825-07:00,appendEntries,59.479
2022-05-30T01:26:09.730431-07:00,appendEntries,59.388999999999996
2022-05-30T01:26:09.787346-07:00,appendEntries,55.68
2022-05-30T01:26:09.847479-07:00,appendEntries,58.631
